"BUYORDERS.APIKEY"|"BUYORDERS.YEAR"|"BUYORDERS.MONTH"|"BUYORDERS.DAY"|"BUYORDERS.TOTAL"|"BUYORDERS.BUYORDERITEMS"|"BUYORDERS.PAYMENTTYPE"
"shoppingleblon"|"2022"|"12"|"13"|"NULL"|"[{"product":{"id":"11839","price":"103.2","sku":"23952","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"12317","price":"191.2","sku":"25516","specs":"{"Cor":"Vermelho"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"6745","price":"783.2","sku":"25662","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"13"|"NULL"|"[{"product":{"id":"11317","price":"97.66","sku":"22465","specs":"{}"},"quantity":"17.0","tags":"[]"},{"product":{"id":"12382","price":"144.42","sku":"25618","specs":"{}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"9813","price":"110.42","sku":"19713","specs":"{}"},"quantity":"2.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"13"|"NULL"|"[{"product":{"id":"12351","price":"1799.25","sku":"25582","specs":"{"Cor":"Azul"}"},"quantity":"2.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"13"|"NULL"|"[{"product":{"id":"4993","price":"1241.4","sku":"9119","specs":"{"Cor":"Vermelho"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"6903","price":"239.2","sku":"13744","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"13"|"NULL"|"[{"product":{"id":"9818","price":"46.66","sku":"19717","specs":"{}"},"quantity":"9.0","tags":"[]"},{"product":{"id":"9830","price":"50.92","sku":"19728","specs":"{}"},"quantity":"7.0","tags":"[]"},{"product":{"id":"9825","price":"56.86","sku":"19723","specs":"{}"},"quantity":"4.0","tags":"[]"},{"product":{"id":"12382","price":"144.42","sku":"25618","specs":"{}"},"quantity":"2.0","tags":"[]"},{"product":{"id":"9813","price":"110.42","sku":"19713","specs":"{}"},"quantity":"6.0","tags":"[]"},{"product":{"id":"9823","price":"50.92","sku":"19720","specs":"{}"},"quantity":"4.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"13"|"NULL"|"[{"product":{"id":"11239","price":"783.2","sku":"22382","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"10928","price":"934.92","sku":"22372","specs":"{"Cor":"Colorido","Tamanho":"36"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"10928","price":"934.92","sku":"22383","specs":"{"Cor":"Branco/Verde Claro","Tamanho":"37"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"12607","price":"3498.93","sku":"25944","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"18258","price":"509.92","sku":"36344","specs":"{"Cor":"Cinza/Rosa","Tamanho":"36"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"1231","price":"99.99","sku":"2657","specs":"{"Cor":"Colorido","Tamanho":"G"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"17850","price":"2549.15","sku":"35398","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"18188","price":"58.65","sku":"36207","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"18964","price":"0","sku":"38371","specs":"{"Cor":"Preto","Tamanho":"41"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"18964","price":"0","sku":"38372","specs":"{"Cor":"Preto","Tamanho":"42"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"13959","price":"2294.15","sku":"28004","specs":"{"Cor":"Roxo"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"14936","price":"84.15","sku":"29469","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"17576","price":"2549.15","sku":"34890","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"19531","price":"24.99","sku":"39283","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"13953","price":"1359.15","sku":"27998","specs":"{"Cor":"Verde"}"},"quantity":"2.0","tags":"[]"},{"product":{"id":"14936","price":"84.15","sku":"29469","specs":"{"Cor":"Transparente"}"},"quantity":"2.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"13953","price":"1359.15","sku":"27998","specs":"{"Cor":"Verde"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"14936","price":"84.15","sku":"29469","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"18188","price":"58.65","sku":"36207","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"17850","price":"2549.15","sku":"35398","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"12607","price":"3498.93","sku":"25944","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"7735","price":"899","sku":"13929","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"17249","price":"399.9","sku":"34424","specs":"{"Cor":"Verde Água"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"9240","price":"8.95","sku":"17241","specs":"{"Volume":"100ml"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"14604","price":"7.83","sku":"29082","specs":"{"Cor":"Verde Claro","Tamanho":"G"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"221","price":"5.59","sku":"336","specs":"{"Cor":"Amarelo","Tamanho":"G"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"240","price":"5.59","sku":"607","specs":"{"Cor":"Amarelo","Tamanho":"G"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"307","price":"8.95","sku":"504","specs":"{"Cor":"Vermelho","Tamanho":"G"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"250","price":"5.6","sku":"397","specs":"{"Cor":"Preto","Tamanho":"G"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"10504","price":"16.79","sku":"21099","specs":"{"Cor":"Azul","Tamanho":"44"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"14041","price":"4674.15","sku":"28093","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"14067","price":"211.65","sku":"28119","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"cariocashopping"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"139","price":"79.9","sku":"173","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"cariocashopping"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"19149","price":"110.42","sku":"38694","specs":"{}"},"quantity":"3.0","tags":"[]"}]"|"NULL"
"cariocashopping"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"19149","price":"110.42","sku":"38694","specs":"{}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"19141","price":"144.42","sku":"38686","specs":"{}"},"quantity":"2.0","tags":"[]"}]"|"NULL"
"cariocashopping"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"19141","price":"144.42","sku":"38686","specs":"{}"},"quantity":"2.0","tags":"[]"}]"|"NULL"
"cariocashopping"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"19141","price":"144.42","sku":"38686","specs":"{}"},"quantity":"2.0","tags":"[]"}]"|"NULL"
"cariocashopping"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"19141","price":"144.42","sku":"38686","specs":"{}"},"quantity":"2.0","tags":"[]"}]"|"NULL"
"cariocashopping"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"13882","price":"10.13","sku":"27841","specs":"{}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"13874","price":"17.49","sku":"27833","specs":"{}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"12966","price":"1.14","sku":"26658","specs":"{}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"13871","price":"1.14","sku":"27830","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"cariocashopping"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"18234","price":"50.92","sku":"36309","specs":"{"Cor":"Amarelo"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"cariocashopping"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"7567","price":"3099.14","sku":"13699","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"39478","price":"143.99","sku":"69185","specs":"{"Cor":"UNICA"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"49852","price":"458.99","sku":"87580","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"47392","price":"149.99","sku":"84331","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"39848","price":"160.65","sku":"69819","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"35860","price":"3498.93","sku":"62228","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"51222","price":"179.97","sku":"90973","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"50018","price":"84.92","sku":"88047","specs":"{"Cor":"Rosa","Tamanho":"36"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"1394","price":"110.42","sku":"3790","specs":"{"Cor":"Preto","Tamanho":"39/40"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"51222","price":"149.99","sku":"90973","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"37667","price":"152.15","sku":"41467","specs":"{"Cor":"Preto"}"},"quantity":"3.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"39676","price":"29.69","sku":"69524","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"51222","price":"179.97","sku":"90973","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"17432","price":"169.99","sku":"32005","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"47037","price":"177.29","sku":"83934","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"49911","price":"169.35","sku":"87742","specs":"{"Cor SKU":"Branco","Tamanho":"38"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"50018","price":"60.45","sku":"88047","specs":"{"Cor":"Rosa","Tamanho":"36"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"33130","price":"62.91","sku":"57717","specs":"{}"},"quantity":"2.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"44329","price":"184.65","sku":"77950","specs":"{"Cor":"Verde Escuro","Tamanho":"36"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"50039","price":"20.15","sku":"88138","specs":"{"Cor":"Rosa"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"48335","price":"99.99","sku":"85393","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"49815","price":"254.15","sku":"87414","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"51222","price":"179.97","sku":"90973","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"73737","price":"78.99","sku":"102534","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"40041","price":"199.98","sku":"70136","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"23805","price":"84.99","sku":"42232","specs":"{}"},"quantity":"2.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"51222","price":"179.97","sku":"90973","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"37667","price":"152.15","sku":"65695","specs":"{"Cor":"Vermelho"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"41987","price":"119.99","sku":"74037","specs":"{"Voltagem":"220V"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"23133","price":"211.65","sku":"41451","specs":"{"Cor":"Verde Escuro"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"44958","price":"809.99","sku":"79452","specs":"{"Cor":"Branco","Tamanho":"41"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"44403","price":"169.9","sku":"81546","specs":"{"Cor":"Preto","Tamanho":"40"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"37003","price":"279.65","sku":"64523","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"44403","price":"152.91","sku":"81544","specs":"{"Cor":"Preto","Tamanho":"42"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"49815","price":"254.15","sku":"87414","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"39429","price":"341.99","sku":"69113","specs":"{"Voltagem":"127V"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"51222","price":"179.97","sku":"90973","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"51222","price":"179.97","sku":"90973","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"46098","price":"177.44","sku":"81612","specs":"{"Cor":"Bege","Tamanho":"39/40"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"1394","price":"82.36","sku":"3790","specs":"{"Cor":"Preto","Tamanho":"39/40"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"51222","price":"179.97","sku":"90973","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"46964","price":"151.54","sku":"88205","specs":"{"Cor SKU":"Bege","Tamanho":"41"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"50018","price":"58.26","sku":"88047","specs":"{"Cor":"Rosa","Tamanho":"36"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"35472","price":"97.75","sku":"61589","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"39427","price":"329.86","sku":"69120","specs":"{"Voltagem":"127V"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"44935","price":"329.99","sku":"79397","specs":"{"Cor":"Branco","Tamanho":"40"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"14"|"NULL"|"[{"product":{"id":"23138","price":"211.65","sku":"41466","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"37667","price":"152.15","sku":"65695","specs":"{"Cor":"Vermelho"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
